Year,Value,GeoCode,UNIT_MEASURE,SERIES
2017,3.0,,Percent,Percentage of women aged 15-49 years who gave birth by aged 15
2017,18.2,,Percent,Percentage of women aged 15-49 years who gave birth by aged 18
2017,2.3,,Percent,Percentage of women aged 20-24 years who gave birth by aged 15
2017,18.4,,Percent,Percentage of women aged 20-24 years who gave birth by aged 18
