Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,35.5,,PT,SH_STA_STNT
2018,33.0,,PT,SH_STA_STNT
2012,42.0,,PT,_L_LA_020201_01
2018,25.4,,PT,_L_LA_020201_01
