Year,Value,GeoCode,UNIT_MEASURE,SERIES
2013,32.0,,PER_100000_POP,SH_DYN_NMRT
2017,18.0,,PER_100000_POP,SH_DYN_NMRT
2016,6.8,,PER_100000_POP,SH_DYN_NMRT
2018,7.4,,PER_100000_POP,SH_DYN_NMRT
2019,6.9,,PER_100000_POP,SH_DYN_NMRT
