Year,Value,GeoCode,UNIT_MEASURE,SERIES
2013,79.0,,PER_100000_POP,SH_DYN_IMRT
2017,46.0,,PER_100000_POP,SH_DYN_IMRT
2018,17.8,,PER_100000_POP,SH_DYN_IMRT
2019,18.0,,PER_100000_POP,SH_DYN_IMRT
2013,68.0,,PER_1000_LIVE_BIRTHS,_L_LA_030201_01
2017,40.0,,PER_1000_LIVE_BIRTHS,_L_LA_030201_01
2016,13.1,,PER_1000_LIVE_BIRTHS,_L_LA_030201_01
2018,15.8,,PER_1000_LIVE_BIRTHS,_L_LA_030201_01
2019,14.4,,PER_1000_LIVE_BIRTHS,_L_LA_030201_01
