Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,2642693,,PER_100_POP,IT_NET_BBND
2016,2628400,,PER_100_POP,IT_NET_BBND
2017,2782943,,PER_100_POP,IT_NET_BBND
2018,3030046,,PER_100_POP,IT_NET_BBND
2019,3540020,,PER_100_POP,IT_NET_BBND
