Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,95.84,,PT,_L_LA_180301_01
2016,95.56,,PT,_L_LA_180301_01
2017,95.03,,PT,_L_LA_180301_01
2018,94.51,,PT,_L_LA_180301_01
2019,94.52,,PT,_L_LA_180301_01
2020,94.2,,PT,_L_LA_180301_01
