Year,Value,GeoCode,UNIT_MEASURE,SERIES
2012,5.1,,PT,SH_STA_WAST
2018,9.0,,PT,SH_STA_WAST
2012,2.5,,PT,SN_STA_OVWGT
2018,3.5,,PT,SN_STA_OVWGT
