Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,22.96,,PT,_L_LA_050502_01
2016,17.79,,PT,_L_LA_050502_02
2016,16.03,,PT,_L_LA_050502_03
2016,15.26,,PT,_L_LA_050502_04
2016,2.67,,PT,_L_LA_050502_06
2016,11.61,,PT,_L_LA_050502_05
2018,2.35,,PT,_L_LA_050502_06
2018,11.82,,PT,_L_LA_050502_05
