Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,206,,PER_100000_POP,SH_STA_MORT
2016,196,,PER_100000_POP,SH_STA_MORT
2017,185,,PER_100000_POP,SH_STA_MORT
2018,72,,PER_100000_POP,SH_STA_MORT
2019,70,,PER_100000_POP,SH_STA_MORT
